,Title,Summary,Location,Company,Salary
386,Shopper Execution Analyst,"The ability to analyse, model and interpret data.Compiling of multiple set of excel data into a consolidated report.Lead and Manage POS requirements.","Johannesburg, Gauteng",PepsiCo,
387,Service Desk Analyst,"Provide data and statistics for reporting purposes from the service desk on request.To ensure that the identification, logging, resolution of desktop and…","Johannesburg, Gauteng",Altron,
388,Data Engineer,Build infrastructure to automate extremely high volumes of data delivery and creatively solve data volume and scaling challenges.,"Johannesburg, Gauteng",FirstRand,
389,Data Analyst,"Assist with testing of new data feeds and functions.Experience working with text, XML and other data formats.This could be the role for you!","Johannesburg, Gauteng",IRESS Limited,
390,Junior Data Analyst,Design & Management of Reports and data for the distribution area.Ability to analyse data for reporting purpose and analyse trends.,"Johannesburg, Gauteng",Moving Heads Personnel CC,
391,Junior SQL Data Analyst,"Design and execute exception reports to establish data and system integrity.Draft, extract and analyse data into information report as per business…","Johannesburg, Gauteng",African Bank,
392,Mid-level Market Analyst,"Conduct competitive research and analyze benchmarking data.To be successful in this role, you should have experience with campaign measurement tools and be…","Randburg, Gauteng",,
393,Junior Data Analyst,"Acquire data from primary or secondary data sources and maintain databases/data systems.Develop and implement databases, data collection systems, data…","Parktown, Gauteng",Rand Mutual Holding (Pty) Ltd,
394,Data Analyst C,"To provide expertise and support through translating business needs into long-term architecture solutions by analysing data, conducting root cause analysis, and…","Johannesburg, Gauteng",FirstRand,
395,IT Graduate/Data Engineer/Analyst (SQL/QlikView),Present information using data visualization techniques (such as QlikView).This is an exciting opportunity for a highly analytical person with a knack for…,"Johannesburg, Gauteng",Fourier Recruitment,R180 000 - R240 000 a year
396,Shopper Execution Analyst,"The ability to analyse, model and interpret data.Compiling of multiple set of excel data into a consolidated report.Lead and Manage POS requirements.","Johannesburg, Gauteng",PepsiCo,
397,Data Analyst,"Assist with testing of new data feeds and functions.Experience working with text, XML and other data formats.This could be the role for you!","Johannesburg, Gauteng",IRESS Limited,
398,CRM Data Analyst,This individual will thrive on data and providing key business insights based on analyzing multiple data sources.Reporting - from SQL source data.,"Sandton, Gauteng",Core Group South Africa,
399,Service Desk Analyst,"Provide data and statistics for reporting purposes from the service desk on request.To ensure that the identification, logging, resolution of desktop and…","Johannesburg, Gauteng",Altron,
400,Junior Data Analyst,Design & Management of Reports and data for the distribution area.Ability to analyse data for reporting purpose and analyse trends.,"Johannesburg, Gauteng",Moving Heads Personnel CC,
401,Junior SQL Data Analyst,"Design and execute exception reports to establish data and system integrity.Draft, extract and analyse data into information report as per business…","Johannesburg, Gauteng",African Bank,
402,Mid-level Market Analyst,"Conduct competitive research and analyze benchmarking data.To be successful in this role, you should have experience with campaign measurement tools and be…","Randburg, Gauteng",,
403,Junior Data Analyst,"Acquire data from primary or secondary data sources and maintain databases/data systems.Develop and implement databases, data collection systems, data…","Parktown, Gauteng",Rand Mutual Holding (Pty) Ltd,
404,Data Analyst C,"To provide expertise and support through translating business needs into long-term architecture solutions by analysing data, conducting root cause analysis, and…","Johannesburg, Gauteng",FirstRand,
405,IT Graduate/Data Engineer/Analyst (SQL/QlikView),Present information using data visualization techniques (such as QlikView).This is an exciting opportunity for a highly analytical person with a knack for…,"Johannesburg, Gauteng",Fourier Recruitment,R180 000 - R240 000 a year
406,Shopper Execution Analyst,"The ability to analyse, model and interpret data.Compiling of multiple set of excel data into a consolidated report.Lead and Manage POS requirements.","Johannesburg, Gauteng",PepsiCo,
407,Data Analyst,"Assist with testing of new data feeds and functions.Experience working with text, XML and other data formats.This could be the role for you!","Johannesburg, Gauteng",IRESS Limited,
408,CRM Data Analyst,This individual will thrive on data and providing key business insights based on analyzing multiple data sources.Reporting - from SQL source data.,"Sandton, Gauteng",Core Group South Africa,
409,Service Desk Analyst,"Provide data and statistics for reporting purposes from the service desk on request.To ensure that the identification, logging, resolution of desktop and…","Johannesburg, Gauteng",Altron,
410,Junior Data Analyst,Design & Management of Reports and data for the distribution area.Ability to analyse data for reporting purpose and analyse trends.,"Johannesburg, Gauteng",Moving Heads Personnel CC,
411,Junior SQL Data Analyst,"Design and execute exception reports to establish data and system integrity.Draft, extract and analyse data into information report as per business…","Johannesburg, Gauteng",African Bank,
412,Mid-level Market Analyst,"Conduct competitive research and analyze benchmarking data.To be successful in this role, you should have experience with campaign measurement tools and be…","Randburg, Gauteng",,
413,Junior Data Analyst,"Acquire data from primary or secondary data sources and maintain databases/data systems.Develop and implement databases, data collection systems, data…","Parktown, Gauteng",Rand Mutual Holding (Pty) Ltd,
414,Data Analyst C,"To provide expertise and support through translating business needs into long-term architecture solutions by analysing data, conducting root cause analysis, and…","Johannesburg, Gauteng",FirstRand,
415,IT Graduate/Data Engineer/Analyst (SQL/QlikView),Present information using data visualization techniques (such as QlikView).This is an exciting opportunity for a highly analytical person with a knack for…,"Johannesburg, Gauteng",Fourier Recruitment,R180 000 - R240 000 a year
416,Shopper Execution Analyst,"The ability to analyse, model and interpret data.Compiling of multiple set of excel data into a consolidated report.Lead and Manage POS requirements.","Johannesburg, Gauteng",PepsiCo,
417,Data Analyst,"Assist with testing of new data feeds and functions.Experience working with text, XML and other data formats.This could be the role for you!","Johannesburg, Gauteng",IRESS Limited,
418,CRM Data Analyst,This individual will thrive on data and providing key business insights based on analyzing multiple data sources.Reporting - from SQL source data.,"Sandton, Gauteng",Core Group South Africa,
