,Title,Location,Company,Salary
2625,"Associate Scientist, Quality Control Cell Therapy Bioanalyti...",Glenariff,Bristol-Myers Squibb,
2626,Reporting Analyst Graduate,County Antrim,Abacus Professional Recruitment,
2627,BMC Remedy Support Analyst,,CGI,
2628,Data Scientist / Software Developer,,Tessella Ltd,"£25,000 - £35,000 a year"
2629,"DATA ANALYST, TESTING, RECONCILING OF DATA, DTL, SQS, SSIS,",Durham,Bangura Solutions,£400 - £450 a day
2630,Data Analyst - BAND 7 - INSIDE IR35,Durham,Public Sector Resourcing,
2631,Information Analyst - JID 8364,Durham,Spinwell Global,£280 a day
2632,Data Analyst,Bishop Auckland,Pareto Law,"£20,098 a year"
2633,Laboratory Technician,Washington,RSK,
2634,Disability Analyst,Bishop Auckland,Ascenti,"£32,000 a year"
2635,Data Manager,Durham,Pertemps Network Group,£500 a day
2636,Interim Principal Information Analyst,Durham,Triumph Consultants Ltd,£290 a day
2637,Service Analyst,Houghton le Spring,Pertemps Network Group,£11.23 an hour
2638,User Experience Designer,Tyne and Wear,NHS Business Services Authority,"£30,401 - £37,267 a year"
2639,Senior Solution Architect,,CGI,
2640,Interim Principal Information Analyst,,Triumph Consultants Ltd,£290 a day
2641,Interim Principal Information Analyst,,Triumph Consultants Ltd,£290 a day
2642,Data Scientist / Software Developer,,Tessella Ltd,"£25,000 - £35,000 a year"
2643,Senior Solution Architect,,CGI,
2644,IT Support Engineer,Bishop Auckland,Three Rivers Recruitment,"£25,000 a year"
2645,MSK Physiotherapist,Durham,Ascenti,"£22,500 - £36,000 a year"
2646,Senior Project Analyst,Tyne and Wear,Abenefit2u,
2647,Systems & Products Development Lead (.NET) - Inside IR35,Durham,Public Sector Resourcing,
2648,BMC Remedy Support Analyst,,CGI,
2649,Senior Sales Operations Analyst,,Red Recruitment,
2650,Data Analyst,,Robert Half United Kingdom,
2651,Data Engineer,Luton Airport,easyJet,
2652,Pricing Analyst,Luton Airport,easyJet,
2653,"TB-4590; Project Management Office Analyst,",Luton,B2E Consulting Ltd,
2654,Reporting Analyst,Houghton Regis,Catalyst Housing Association,"£36,000 a year"
2655,Resource Scheduling Real Time Analyst,Dunstable,Whitbread,
2656,Business Process Analyst,Dunstable,Whitbread,
2657,Data Analyst - Business Systems,Stevenage,Accountancy Action,"£35,000 a year"
2658,MI Analyst,Luton,Guidant Global,"£30,000 - £35,000 a year"
2659,Insight Analyst,Hemel Hempstead HP2,Bourne Leisure,
2660,Performance Analyst,Hertfordshire,BNP Paribas,
2661,Reporting Analyst,,Catalyst Housing Association,"£36,000 a year"
2662,Operational Research Analyst,,Metrica Recruitment,"£30,000 - £40,000 a year"
2663,Schedule Strategy Analyst,,Advantage,"£40,000 a year"
2664,eCommerce Analyst,,Metrica Recruitment,"£28,000 - £32,000 a year"
2665,Business Analyst - Markets and Trends,,Cirrus Selection,"£55,000 - £65,000 a year"
2666,Data Analyst,,Robert Half United Kingdom,
2667,Reporting Analyst,,Catalyst Housing Association,"£36,000 a year"
2668,3rd Line Support Engineer,,Modality Systems,
2669,Business Analyst - Markets and Trends,,Cirrus Selection,"£55,000 - £65,000 a year"
2670,Operational Research Analyst,,Metrica Recruitment,"£30,000 - £40,000 a year"
2671,Schedule Strategy Analyst,,Advantage,"£40,000 a year"
2672,Trading Analyst,Luton Airport,easyJet,
2673,Data Analyst,St Albans,ABA Research,
2674,Business Analyst - Home Working,Hemel Hempstead,Motorola Solutions,"£40,000 - £55,000 a year"
2675,Data Science Analyst,Hertfordshire,Datatech Analytics,"£35,000 a year"
2676,Finance Analyst - Activity & Revenue,Luton LU2,tuiinfotec,
2677,Data Analyst,Dunstable,Whitbread,
2678,Data Scientist,Hemel Hempstead,Northgate Public Services,
2679,Business Analyst,Luton Airport,easyJet,
2680,Technical Support Analyst,Luton LU2,tuiinfotec,
2681,Finance Analyst - Activity & Revenue,Luton,TUI UK Limited,
2682,Data Analyst,,Robert Half United Kingdom,
2683,Reporting Analyst,,Catalyst Housing Association,"£36,000 a year"
2684,Business Analyst - Markets and Trends,,Cirrus Selection,"£55,000 - £65,000 a year"
2685,Operational Research Analyst,,Metrica Recruitment,"£30,000 - £40,000 a year"
2686,Schedule Strategy Analyst,,Advantage,"£40,000 a year"
2687,Transport Analyst,,Metrica Recruitment,"£30,000 - £35,000 a year"
2688,Web Analyst,Luton Airport,easyJet,
2689,Technical Support Analyst,Luton,TUI UK Limited,
2690,IT Data Integrity Analyst,Stevenage,Blackfield Associates,"£42,000 a year"
2691,IT Commercial Analyst | TUI | Luton,Luton LU2,tuiinfotec,
2692,Data Analyst,St Albans,Harnham,"£30,000 - £40,000 a year"
2693,Technical Architect,Luton,Understanding Recruitment,"£85,000 a year"
2694,Analyst,Luton Airport,easyJet,
2695,Pricing Analyst,Luton LU1,Stonegate Pub Company,
2696,Mathematical Modeller/Analyst - Lethality,Stevenage,MBDA,
2697,FP&A Analyst,Luton,First Port,
2698,Data Analyst,,Robert Half United Kingdom,
2699,3rd Line Support Engineer,,Modality Systems,
2700,Reporting Analyst,,Catalyst Housing Association,"£36,000 a year"
2701,Business Analyst - Markets and Trends,,Cirrus Selection,"£55,000 - £65,000 a year"
2702,BMC Remedy Support Analyst,,CGI,
2703,Operational Research Analyst,,Metrica Recruitment,"£30,000 - £40,000 a year"
2704,Information Security Analyst | Luton | TUI,Luton LU2,tuiinfotec,
2705,ERSOU ROCU - Confidential Unit Intelligence Analyst,Hertfordshire,Hertfordshire Police,"£30,951 - £32,796 a year"
2706,Disability Analyst,Luton,Ascenti,"£32,000 a year"
2707,Network Planning Analyst,Luton Airport,easyJet,
2708,Process Reengineering Analyst,Hertfordshire,BNP Paribas,
2709,IT Commercial Analyst | TUI | Luton,Luton,TUI UK Limited,
2710,Finance Analyst,Luton,Guidant Global,"£40,000 - £45,000 a year"
2711,Data Analyst - (Governance),Hemel Hempstead,Rock Solid Recruitment UK,
2712,Business Analyst - Labor Planning,Dunstable,Amazon UK Services Ltd.,
2713,Senior Business Analyst | Luton | TUI,Luton LU2,tuiinfotec,
2714,Reporting Analyst,,Catalyst Housing Association,"£36,000 a year"
2715,Data Analyst,,Robert Half United Kingdom,
2716,Schedule Strategy Analyst,,Advantage,"£40,000 a year"
2717,Operational Research Analyst,,Metrica Recruitment,"£30,000 - £40,000 a year"
2718,Transport Analyst,,Metrica Recruitment,"£30,000 - £35,000 a year"
2719,Business Analyst - Markets and Trends,,Cirrus Selection,"£55,000 - £65,000 a year"
2720,Retail Finance Analyst,Luton LU1,Stonegate Pub Company,
2721,BI Business Analyst,Luton Airport,easyJet,
2722,Market Analyst,Hertfordshire,Nicholson Glover Consulting,
2723,OBIA Reporting Analyst / BI Analyst,Dunstable,Whitbread,
2724,Bioanalyst Scientist,Stevenage SG1,GSK,
2725,Strategy Analyst,Luton Airport,easyJet,
2726,Data Analyst,St Albans,Wade Macdonald,"£30,000 - £40,000 a year"
2727,Information Security Analyst | Luton | TUI,Luton,TUI UK Limited,
2728,Senior BI Reporting Analyst & Developer | Luton | TUI,Luton LU2,tuiinfotec,
2729,IRM Reporting Analyst,Hertfordshire,GSK,
2730,3rd Line Support Engineer,,Modality Systems,
2731,Data Analyst,,Robert Half United Kingdom,
2732,Reporting Analyst,,Catalyst Housing Association,"£36,000 a year"
2733,Business Analyst - Markets and Trends,,Cirrus Selection,"£55,000 - £65,000 a year"
2734,Operational Research Analyst,,Metrica Recruitment,"£30,000 - £40,000 a year"
2735,Schedule Strategy Analyst,,Advantage,"£40,000 a year"
2736,Reward Analyst,Dunstable,Whitbread,
2737,Technical Web Analyst,Luton,Ascendant Recruitment,"£40,000 a year"
2738,Technical Architect,Luton Airport,easyJet,
2739,Surveyor / Analyst,Luton,HSL Compliance,
2740,IT Business Analyst,St Albans,Premier Foods,
2741,2nd Line Service Desk Analyst,Hemel Hempstead,Lumina Technologies Ltd,"£28,500 - £30,500 a year"
2742,Resource Planning Analyst,Hemel Hempstead,NHS Professionals,
2743,DIGITAL BUSINESS ANALYST / PRODUCT OWNER,Hertfordshire,Guru,"£40,000 - £45,000 a year"
2744,Graduate Ground Engineer,Hemel Hempstead,RSK,
2745,Laboratory Technician,Hemel Hempstead,RSK,
2746,3rd Line Support Engineer,,Modality Systems,
2747,Data Analyst,,Robert Half United Kingdom,
2748,Reporting Analyst,,Catalyst Housing Association,"£36,000 a year"
2749,Business Analyst - Markets and Trends,,Cirrus Selection,"£55,000 - £65,000 a year"
2750,Operational Research Analyst,,Metrica Recruitment,"£30,000 - £40,000 a year"
2751,Schedule Strategy Analyst,,Advantage,"£40,000 a year"
2752,Insight Supply Analyst,Hertfordshire,Harnham,"£32,000 - £40,000 a year"
2753,Data & MI Analyst,Stevenage,CKB Recruitment,"£21,000 a year"
2754,Senior Systems Analyst | London | TUI,Luton LU2,tuiinfotec,
2755,Statistical Programmer Analyst / Senior Statistical Programm...,Welwyn,Roche,
2756,Regulatory Analyst (Economist),Luton,Michael Page UK,"£40,000 - £55,000 a year"
2757,Senior Business Analyst | Luton | TUI,Luton,TUI UK Limited,
2758,Lead Web Analyst,Luton Airport,easyJet,
2759,BI Business Analyst,Dunstable,Whitbread,
2760,Finance Analyst,Luton,Page Personnel - UK,"£30,000 - £35,000 a year"
2761,Senior Retail Analyst,Dunstable,Savers Health and Beauty,
2762,3rd Line Support Engineer,,Modality Systems,
2763,Data Analyst,,Robert Half United Kingdom,
2764,3rd Line Support Engineer,,Modality Systems,
2765,Reporting Analyst,,Catalyst Housing Association,"£36,000 a year"
2766,Business Analyst - Markets and Trends,,Cirrus Selection,"£55,000 - £65,000 a year"
2767,Technical Architect (.NET),Luton Airport,easyJet,
2768,Senior Market Analyst or Market Analyst,Hertfordshire,Nicholson Glover Consulting,
2769,Senior Systems Analyst | London | TUI,Luton,TUI Travel Group Solutions Limited,
2770,Business Analyst - Markets and Trends,Hertfordshire,Cirrus Selection,"£55,000 - £65,000 a year"
2771,Schedule Analyst,Bedfordshire,Inspiring Interns,"£26,000 a year"
2772,"Feasibility Research Analyst I (Home/Office-Based, UK/Europe...",Stevenage,IQVIA,
2773,Schedule Strategy Planner (Analyst),Bedfordshire,Inspiring Interns,"£30,000 a year"
2774,Security Analyst,Dunstable,Whitbread,
2775,Product Owner,Hemel Hempstead,Evermore Global,"£55,000 a year"
2776,HR Analyst - St Albans,St Albans,Page Personnel - UK,"£28,000 - £34,000 a year"
2777,Operational Research Analyst,,Metrica Recruitment,"£30,000 - £40,000 a year"
2778,Schedule Strategy Analyst,,Advantage,"£40,000 a year"
2779,Data Analyst,,Robert Half United Kingdom,
2780,Reporting Analyst,,Catalyst Housing Association,"£36,000 a year"
2781,Commercial Finance Manager,Luton LU2,tuiinfotec,
2782,Commercial Finance Manager,Luton,TUI UK Limited,
2783,"Investigator, Spatial Tissue Omics and Multiplex Imaging UK",Stevenage SG1,GSK,
2784,Commerical Pricing Analyst,Stevenage SG1,Tate,"£25,000 - £28,000 a year"
2785,Interim IT Data Integrity Analyst,Stevenage,CK Group,"£42,000 a year"
2786,Marketing Insight Analyst,Bedfordshire,Datatech Analytics,"£40,000 a year"
2787,Business Analyst,Hemel Hempstead,Michael Page UK,
2788,Senior BI Reporting Analyst & Developer | Luton | TUI,Luton,TUI UK Limited,
2789,Information Security Analyst,Hertfordshire,Harnham,"£45,000 - £50,000 a year"
2790,eCommerce Analyst,Hertfordshire,Metrica Recruitment,"£28,000 - £32,000 a year"
2791,Operational Research Analyst,,Metrica Recruitment,"£30,000 - £40,000 a year"
2792,BMC Remedy Support Analyst,,CGI,
2793,3rd Line Support Engineer,,Modality Systems,
2794,Business Analyst - Markets and Trends,,Cirrus Selection,"£55,000 - £65,000 a year"
2795,Data Analyst,,Robert Half United Kingdom,
2796,Reporting Analyst,,Catalyst Housing Association,"£36,000 a year"
2797,Revenue Management Analyst,Bedfordshire,Inspiring Interns,"£25,000 - £28,000 a year"
2798,Interim IT Data Integrity Analyst,Stevenage,Northpoint Recruitment,
2799,Pricing Analyst,Stevenage,Autotech Recruit,"£30,000 - £35,000 a year"
2800,Health and Safety Advisor,Hemel Hempstead,RSK,
2801,Category Analyst,Hertfordshire,Nicholson Glover Consulting,
2802,3rd Line Support Engineer,St Albans,Modality Systems,
2803,Head of Digital Product (Marketing Platform),Luton,TUI UK Limited,
2804,Schedule Optimisation & Performance Analyst,Bedfordshire,Inspiring Interns,"£25,000 a year"
2805,Senior Technology Delivery Manager (Data),Hertfordshire,TechNET IT Recruitment Ltd,"£80,000 - £95,000 a year"
2806,Retail Research Analyst,Hertfordshire,Blue Pelican,
2807,3rd Line Support Engineer,,Modality Systems,
2808,BMC Remedy Support Analyst,,CGI,
2809,Business Analyst - Markets and Trends,,Cirrus Selection,"£55,000 - £65,000 a year"
2810,Operational Research Analyst,,Metrica Recruitment,"£30,000 - £40,000 a year"
2811,Data Analyst,,Robert Half United Kingdom,
2812,Reporting Analyst,,Catalyst Housing Association,"£36,000 a year"
2813,Operational Research Analyst,Hertfordshire,Metrica Recruitment,"£30,000 - £40,000 a year"
2814,IT Service Delivery Manager,Bedfordshire,RSPB,"£34,643 - £37,530 a year"
2815,Insight Analyst (Marketing team),Bedfordshire,Inspiring Interns,"£25,000 a year"
2816,Reward Manager,Hemel Hempstead,Britvic Soft Drinks Ltd,
2817,Statistical Programmer Analyst,Welwyn,CK Group,
2818,Delivery Planning Analyst,Hertfordshire,Metrica Recruitment,"£35,000 - £40,000 a year"
2819,Commercial Finance Manager,Luton LU1,Stonegate Pub Company,
2820,Planning Analyst,St Albans,Wade Macdonald,
2821,Security Analyst,Bedfordshire,CatchFish,£450 - £500 a day
2822,Transport Analyst,Hertfordshire,Metrica Recruitment,"£30,000 - £35,000 a year"
2823,3rd Line Support Engineer,,Modality Systems,
2824,BMC Remedy Support Analyst,,CGI,
2825,Business Analyst - Markets and Trends,,Cirrus Selection,"£55,000 - £65,000 a year"
2826,Operational Research Analyst,,Metrica Recruitment,"£30,000 - £40,000 a year"
2827,Data Analyst,,Robert Half United Kingdom,
2828,Reporting Analyst,,Catalyst Housing Association,"£36,000 a year"
2829,"Finance Analyst – £45,000",Hemel Hempstead,EL8 Recruitment,"£35,000 - £45,000 a year"
2830,Commercial Finance Analyst,Hemel Hempstead,CMC Consulting Ltd,"£35,000 - £40,000 a year"
2831,Commercial Finance Analyst,St Albans,Michael Page UK,"£45,000 - £49,500 a year"
2832,Senior Planning Analyst,St Albans,Wade Macdonald,
2833,Head of Digital Product (Marketing Platform),Luton LU2,tuiinfotec,
2834,SQL Application Support Specialist,Hertfordshire,BNP Paribas,
2835,"Interim Business Analyst 12-month FTC £30,000",Hertfordshire,1st Executive,"£25,000 - £30,000 a year"
2836,Network Operations Analyst,Bedfordshire,Inspiring Interns,"£25,000 a year"
2837,Senior Project Manager - Commercial Banking Redress,Hemel Hempstead,HSBC,
2838,Planning Analyst (Warehouse),St Albans,Wade Macdonald,
2839,3rd Line Support Engineer,,Modality Systems,
2840,BMC Remedy Support Analyst,,CGI,
2841,Business Analyst - Markets and Trends,,Cirrus Selection,"£55,000 - £65,000 a year"
2842,Operational Research Analyst,,Metrica Recruitment,"£30,000 - £40,000 a year"
2843,Data Analyst,,Robert Half United Kingdom,
2844,Reporting Analyst,,Catalyst Housing Association,"£36,000 a year"
2845,3rd Line Support Engineer,,Modality Systems,
2846,Business Analyst - Markets and Trends,,Cirrus Selection,"£55,000 - £65,000 a year"
2847,Statistical Programmer Analyst - Hertfordshire,Hertfordshire,Zest Scientific,
2848,Planning Analyst (Transport),St Albans,Wade Macdonald,
2849,Planning Analyst (Delivery),St Albans,Wade Macdonald,
2850,SAP SD/MM Senior Business Analyst,Hertfordshire,Whitehall Resources Ltd,
2851,Imaging Lead for Functional Genomics,Stevenage SG1,GSK,
2852,Network Analyst,Hemel Hempstead,Capita IT Resourcing,"£45,000 - £55,000 a year"
2853,IT Project Manager,St Albans,Eden James Consulting,"£60,000 - £70,000 a year"
2854,1st / 2nd Line Support / Helpdesk,St Albans,Asset Resourcing,"£30,000 a year"
2855,1st / 2nd Line Support,St Albans,Asset Resourcing,
2856,BMC Remedy Support Analyst,,CGI,
2857,Operational Research Analyst,,Metrica Recruitment,"£30,000 - £40,000 a year"
2858,Schedule Strategy Analyst,,Advantage,"£40,000 a year"
2859,Data Analyst,,Robert Half United Kingdom,
2860,Reporting Analyst,,Catalyst Housing Association,"£36,000 a year"
2861,Planning Analyst (Warehouse),St Albans,Wade Macdonald,
2862,Statistical Programmer Analyst - Hertfordshire,Hertfordshire,Zest Scientific,
2863,Planning Analyst (Transport),St Albans,Wade Macdonald,
2864,Planning Analyst (Delivery),St Albans,Wade Macdonald,
2865,SAP SD/MM Senior Business Analyst,Hertfordshire,Whitehall Resources Ltd,
2866,Imaging Lead for Functional Genomics,Stevenage SG1,GSK,
2867,Network Analyst,Hemel Hempstead,Capita IT Resourcing,"£45,000 - £55,000 a year"
2868,IT Project Manager,St Albans,Eden James Consulting,"£60,000 - £70,000 a year"
2869,1st / 2nd Line Support / Helpdesk,St Albans,Asset Resourcing,"£30,000 a year"
2870,1st / 2nd Line Support,St Albans,Asset Resourcing,
2871,Schedule Strategy Analyst,,Advantage,"£40,000 a year"
2872,BMC Remedy Support Analyst,,CGI,
2873,3rd Line Support Engineer,,Modality Systems,
2874,Business Analyst - Markets and Trends,,Cirrus Selection,"£55,000 - £65,000 a year"
2875,Operational Research Analyst,,Metrica Recruitment,"£30,000 - £40,000 a year"
2876,Data Analyst,,Robert Half United Kingdom,
2877,Reporting Analyst,,Catalyst Housing Association,"£36,000 a year"
2878,Planning Analyst (Warehouse),St Albans,Wade Macdonald,
2879,Statistical Programmer Analyst - Hertfordshire,Hertfordshire,Zest Scientific,
2880,Planning Analyst (Transport),St Albans,Wade Macdonald,
2881,Planning Analyst (Delivery),St Albans,Wade Macdonald,
2882,SAP SD/MM Senior Business Analyst,Hertfordshire,Whitehall Resources Ltd,
