,Title,Summary,Location,Company,Salary
780,"Specialized Analytics, Senior Analyst (15 month FTC)",Experience in distributed computing environments like big data preferably Hadoop is required.Prior work experience in handling high volume databases preferably…,Sydney NSW,CITI,
781,Business Analyst Remediation Delivery,"Data analytics – Experience in using data and statistics to define and solve problems, as well as manage business performance.See yourself in our team.",Sydney NSW,Commonwealth Bank,
782,Senior Business Analyst - Sydney CBD,"3-7 years of business process improvement/re-engineering, data analysis, system functional / non-functional analysis experience and business case preparation…",Sydney NSW,Westpac Group,
783,Business Analyst - Risk Management,Analysing data and processes to drive decision making.We are seeking a Business Analyst to be part of a project team responsible for rolling out a new risk…,Sydney NSW,Macquarie Group Limited,
784,Business Analyst (Maternity Cover),Help users with application integration issues and set up required data mappings.Approve new system code requests to ensure they fit in with the data quality…,Sydney NSW,GroupM,
785,Finance Analyst - Supply Chain,Maintaining the integrity of master data in SAP and other systems.You will also get involved in the maintenance & integrity of our master data in SAP.,Botany NSW,Kellogg Company,
786,Sr. Financial Analyst,"Ability to gather, analyze and interpret data, and use this data to make recommendations to management.Provide analytical support to Sales, Finance, and other…",Warriewood NSW,Monster Energy,
787,Business Analyst,The role of the business analyst is to develop the business case for a telecommunications network interconnecting data centres used by government agencies.,Sydney NSW,Human Capital Management Australia,
788,Senior Commercial Analyst,"Demonstrated strengths in the analysis and interpretation of diverse sources of data to provide insights, highlight trends and provide commercial support into…",Rhodes NSW,Super Retail Group,
789,Workforce Management & Reporting Analyst,"Analyse channel performance and cost, provide clarity and insights through data analysis, work closely with business stakeholders to deliver short term / long…",North Sydney NSW,Vodafone,
790,Financial Analyst - IMMEDIATELY AVAILABLE,"Qualified analysts looking for a new challenge!Maintain data and system integrity for primary analytics and reporting tools such as SAP BPC and SAP BW,…",North Shore NSW,Michael Page,
791,Platform Owner - Data,"2-3+ years’ experience as a senior business analyst.Welcome to This Australian Life.From the millions of Australians we protect, to those that make it happen…",Sydney NSW,TAL,
792,Finance Business Analyst,Ability to translate complex financial data.Maintain data integrity among ERP’s and Reporting tools.Ingram Micro helps businesses fully realize the promise of…,Rosebery NSW,Ingram Micro,
793,Senior Systems Analyst,Perform software updates; routine backups and archiving of data;The Senior Systems Analyst administers and supports the Cubic electronic ticketing system.,Eveleigh NSW,Cubic Corporation,
794,Data Warehouse Consultant,"Implement and configure solutions to create and operationalise data warehouses, including data integration pipelines, data quality, data transformation, data…",Sydney NSW,Servian,
795,Category and Pricing Analyst,"Manage data collection and analytical support in product, market and competitor information & financial data to contribute to the identification of new product…",Sydney NSW,Fisher & Paykel Appliances,
796,Category Analyst,"Work closely with statistical analysts to establish data and analysis tool requirements that allows stakeholders to identify range, placement and shelf layout…",Macquarie Park NSW,Metcash,
797,Commercial Analyst - Bids & Tenders,"Proactive engagement with Shared Services (HR, Supply Chain, Finance) to enable capture up to data input in the Tender process.",Sydney NSW,Michael Page,
798,Commercial Analyst,"Analyse raw data, translating it into actionable and communicable insight.Your commercial awareness allows you to translate raw data into insightful and easily…",Surry Hills NSW,News Corp Australia,
799,Senior Analyst,"Strong technical skills across data, database marketing, data extraction, analytics and/or data visualisation.What's in it for you.",Sydney NSW,EDG - Group Support Functions,
800,"Senior Portfolio Analyst, Product and Pricing (12 Month Max...","Firstly, you’ll have at least 4 years of actuarial or data analytics experience within general insurance pricing alongside an understanding of key product…",Sydney Central Business District NSW,Westpac Group,
801,Data Analyst – Corporate Actions/ Security Pricing / SQL,"Test system enhancements ensuring resultant data meets release requirements.The new opening of Data Analyst will work with a senior analyst to process, store,…",Sydney NSW,Anton Murray Consulting,"$80,000 - $100,000 a year"
802,"Actuary, Investigations","Development of improved data solutions and tools to streamline current data analysis, while fostering consistency and synergies with the data analytics…",Sydney NSW,AMP Limited,
803,BUSINESS INTELLIGENCE ANALYST,Assistance with month end procedures to ensure production of accurate data.Become an integral part of the team in a top financial services company.,Sydney NSW,Opus Recruitment Solutions,"$110,000 - $130,000 a year"
804,Senior Pricing Analyst/ Pricing Actuary,"Making data driven technical pricing recommendations based on risks, claims and customer behaviours.Guiding, mentoring and supporting junior and fellow…",Sydney NSW,Insurance Australia Group,
805,Risk Analyst,"Strong analytical skills to convert risk and incident data into meaningful management information;Working with the Compliance team and Risk Business Partner,…",Sydney NSW,Bupa,
806,Calculations Team Leader,"Obtain obligatory data required to calculate the appropriate compensation.Work type: Fixed Term Full Time.Division: Audit, Assurance & Risk Consulting.",Rhodes NSW,KPMG,
807,Senior Analyst,"To identify, assess and resolve data quality issues to progress and the improvement of overall client data quality and completeness and ensure that agreed data…",Sydney NSW,NAB - National Australia Bank,
808,Senior Strategy Analyst,"Our mission is to simplify our E2E processes using technology, equipment and data to deliver outcomes that are better for customers, simpler for stores and…",Bella Vista NSW,Woolworths Group,
809,Senior Pricing Analyst/Pricing Actuary,"Obtain data from multiple sources to support research and the provision of pricing analysis, including external market information, business experts (medical…",Sydney NSW,TAL,
810,Business Analyst,Ensure the accuracy of lease and financial data in the company wide Lease Management system (PEPS) and SAP.The Woolworths Property team are key to the Group’s…,Bella Vista NSW,Woolworths Group Limited,
