,Title,Summary,Location,Company,Salary
1128,"Junior Analyst, Data & Analytics","Data Management - Assist in providing data points for client dashboards.The Junior Analyst, Data & Analytics will assist in deriving insights from data for…","Toronto, ON",Wavemaker,
1129,"Data Analyst – Consultant, Risk Analytics","Independent ability to review the data quality and data definitions, and perform data cleansing and data management tasks.What you bring to the role:","Toronto, ON",KPMG,
1130,Data Processing Analyst- Entry Level,We are currently looking for a Entry Level Data Processing Analyst in our Toronto Office.Creating data tables & weight schemes.,"Toronto, ON",Ipsos North America,
1131,Marketing Data Analyst,"Mentors, coaches, trains, and develops junior data analysts.The Marketing Data Analyst analyzes data, assesses trends, and develops actionable insights and…","Toronto, ON",Vanguard,
1132,"Data Analyst, Business Intelligence (BI)","Working under the direction of Manager, Systems and Data Analysis, you will be responsible for data analysis, developing reports/dashboards within the BI tool…","Toronto, ON",University of Toronto,"$69,730 a year"
1133,Data Analyst,"Manage data integrity and data quality.Document data flows, identify appropriate data sources and manage redundancy.Your future duties and responsibilities:","Toronto, ON","CGI Group, Inc.",
1134,Research Analyst 1,"Documents findings, supporting data, recommendations, options and theories.Circulates data throughout the Division in support of operational mandate.","Toronto, ON",City of Toronto,$40.85 - $44.76 an hour
1135,Senior Statistical Data Analyst,"Reporting to the Supervisor, Public Health Practice and QA, is responsible for leading statistical data projects, informing research projects and supporting…","Richmond Hill, ON",York Region,$47.11 - $51.19 an hour
1136,Data Analyst,"Reporting to the Executive Officer, the incumbent is responsible for updating, analyzing and reporting on day-to-day performance of various data elements, such…","York University (Keele campus), ON",York University,"$69,234 a year"
1137,"Quantitative Analyst, Market Data Solutions","As a Quantitative Analyst you’ll work on enhancing methods of assessing market data integrity, automating regular procedures and promoting timely data analysis.","Toronto, ON",CIBC,
1138,"Junior Analyst, Data & Analytics","Data Management - Assist in providing data points for client dashboards.The Junior Analyst, Data & Analytics will assist in deriving insights from data for…","Toronto, ON",Wavemaker,
1139,"Data Analyst – Consultant, Risk Analytics","Independent ability to review the data quality and data definitions, and perform data cleansing and data management tasks.What you bring to the role:","Toronto, ON",KPMG,
1140,Data Processing Analyst- Entry Level,We are currently looking for a Entry Level Data Processing Analyst in our Toronto Office.Creating data tables & weight schemes.,"Toronto, ON",Ipsos North America,
1141,Marketing Data Analyst,"Mentors, coaches, trains, and develops junior data analysts.The Marketing Data Analyst analyzes data, assesses trends, and develops actionable insights and…","Toronto, ON",Vanguard,
1142,"Data Analyst, Business Intelligence (BI)","Working under the direction of Manager, Systems and Data Analysis, you will be responsible for data analysis, developing reports/dashboards within the BI tool…","Toronto, ON",University of Toronto,"$69,730 a year"
1143,Data Analyst,"Manage data integrity and data quality.Document data flows, identify appropriate data sources and manage redundancy.Your future duties and responsibilities:","Toronto, ON","CGI Group, Inc.",
1144,Research Analyst 1,"Documents findings, supporting data, recommendations, options and theories.Circulates data throughout the Division in support of operational mandate.","Toronto, ON",City of Toronto,$40.85 - $44.76 an hour
1145,Senior Statistical Data Analyst,"Reporting to the Supervisor, Public Health Practice and QA, is responsible for leading statistical data projects, informing research projects and supporting…","Richmond Hill, ON",York Region,$47.11 - $51.19 an hour
1146,Data Analyst,"Reporting to the Executive Officer, the incumbent is responsible for updating, analyzing and reporting on day-to-day performance of various data elements, such…","York University (Keele campus), ON",York University,"$69,234 a year"
1147,"Quantitative Analyst, Market Data Solutions","As a Quantitative Analyst you’ll work on enhancing methods of assessing market data integrity, automating regular procedures and promoting timely data analysis.","Toronto, ON",CIBC,
1148,"Junior Analyst, Data & Analytics","Data Management - Assist in providing data points for client dashboards.The Junior Analyst, Data & Analytics will assist in deriving insights from data for…","Toronto, ON",Wavemaker,
1149,"Data Analyst – Consultant, Risk Analytics","Independent ability to review the data quality and data definitions, and perform data cleansing and data management tasks.What you bring to the role:","Toronto, ON",KPMG,
1150,Data Processing Analyst- Entry Level,We are currently looking for a Entry Level Data Processing Analyst in our Toronto Office.Creating data tables & weight schemes.,"Toronto, ON",Ipsos North America,
1151,Marketing Data Analyst,"Mentors, coaches, trains, and develops junior data analysts.The Marketing Data Analyst analyzes data, assesses trends, and develops actionable insights and…","Toronto, ON",Vanguard,
1152,"Data Analyst, Business Intelligence (BI)","Working under the direction of Manager, Systems and Data Analysis, you will be responsible for data analysis, developing reports/dashboards within the BI tool…","Toronto, ON",University of Toronto,"$69,730 a year"
1153,Data Analyst,"Manage data integrity and data quality.Document data flows, identify appropriate data sources and manage redundancy.Your future duties and responsibilities:","Toronto, ON","CGI Group, Inc.",
1154,Research Analyst 1,"Documents findings, supporting data, recommendations, options and theories.Circulates data throughout the Division in support of operational mandate.","Toronto, ON",City of Toronto,$40.85 - $44.76 an hour
1155,Senior Statistical Data Analyst,"Reporting to the Supervisor, Public Health Practice and QA, is responsible for leading statistical data projects, informing research projects and supporting…","Richmond Hill, ON",York Region,$47.11 - $51.19 an hour
1156,Data Analyst,"Reporting to the Executive Officer, the incumbent is responsible for updating, analyzing and reporting on day-to-day performance of various data elements, such…","York University (Keele campus), ON",York University,"$69,234 a year"
1157,"Quantitative Analyst, Market Data Solutions","As a Quantitative Analyst you’ll work on enhancing methods of assessing market data integrity, automating regular procedures and promoting timely data analysis.","Toronto, ON",CIBC,
1158,"Junior Analyst, Data & Analytics","Data Management - Assist in providing data points for client dashboards.The Junior Analyst, Data & Analytics will assist in deriving insights from data for…","Toronto, ON",Wavemaker,
1159,"Data Analyst – Consultant, Risk Analytics","Independent ability to review the data quality and data definitions, and perform data cleansing and data management tasks.What you bring to the role:","Toronto, ON",KPMG,
1160,Data Processing Analyst- Entry Level,We are currently looking for a Entry Level Data Processing Analyst in our Toronto Office.Creating data tables & weight schemes.,"Toronto, ON",Ipsos North America,
1161,Marketing Data Analyst,"Mentors, coaches, trains, and develops junior data analysts.The Marketing Data Analyst analyzes data, assesses trends, and develops actionable insights and…","Toronto, ON",Vanguard,
